Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-09,137.0,137.0,137.0,137.0,58954000,0,0
2021-04-12,137.0,139.0,124.0,124.0,17917500,0,0
2021-04-13,112.0,112.0,112.0,112.0,3586700,0,0
2021-04-14,101.0,101.0,101.0,101.0,1231700,0,0
2021-04-15,91.0,103.0,91.0,103.0,51721900,0,0
2021-04-16,103.0,110.0,93.0,105.0,22060300,0,0
2021-04-19,105.0,105.0,96.0,98.0,12128400,0,0
2021-04-20,98.0,99.0,93.0,93.0,7146300,0,0
2021-04-21,93.0,93.0,89.0,89.0,4969100,0,0
2021-04-22,89.0,91.0,83.0,90.0,10249200,0,0
2021-04-23,90.0,90.0,83.0,85.0,5751700,0,0
2021-04-26,84.0,86.0,77.0,80.0,14262800,0,0
2021-04-27,80.0,83.0,72.0,72.0,13563600,0,0
2021-04-28,72.0,73.0,65.0,72.0,13201800,0,0
2021-04-29,70.0,74.0,68.0,70.0,7859900,0,0
2021-04-30,68.0,70.0,67.0,70.0,8958000,0,0
2021-05-03,67.0,70.0,64.0,68.0,6159900,0,0
2021-05-04,62.0,68.0,62.0,67.0,8230200,0,0
2021-05-05,63.0,67.0,62.0,63.0,5082700,0,0
2021-05-06,69.0,69.0,58.0,62.0,6578900,0,0
2021-05-07,56.0,62.0,56.0,58.0,7290800,0,0
2021-05-10,62.0,62.0,54.0,55.0,9094300,0,0
2021-05-11,60.0,60.0,52.0,55.0,7857200,0,0
2021-05-17,56.0,60.0,54.0,60.0,15697900,0,0
2021-05-18,66.0,66.0,55.0,57.0,10048200,0,0
2021-05-19,59.0,59.0,55.0,56.0,1568700,0,0
2021-05-20,61.0,61.0,55.0,56.0,1162500,0,0
2021-05-21,60.0,60.0,55.0,55.0,765000,0,0
2021-05-24,59.0,59.0,54.0,55.0,967000,0,0
2021-05-25,56.0,56.0,52.0,53.0,1362000,0,0
2021-05-27,55.0,55.0,51.0,53.0,1599200,0,0
2021-05-28,54.0,55.0,52.0,55.0,2073700,0,0
2021-05-31,57.0,57.0,52.0,54.0,693700,0,0
2021-06-02,54.0,56.0,54.0,56.0,468900,0,0
2021-06-03,55.0,56.0,54.0,56.0,823000,0,0
2021-06-04,61.0,61.0,56.0,60.0,8525200,0,0
2021-06-07,65.0,65.0,57.0,59.0,6443900,0,0
2021-06-08,60.0,60.0,56.0,58.0,1341800,0,0
2021-06-09,58.0,60.0,56.0,59.0,984200,0,0
2021-06-10,59.0,59.0,56.0,58.0,653900,0,0
2021-06-11,62.0,62.0,56.0,58.0,616600,0,0
2021-06-14,58.0,58.0,56.0,56.0,545400,0,0
2021-06-15,60.0,60.0,56.0,58.0,496300,0,0
2021-06-16,58.0,58.0,55.0,57.0,865400,0,0
2021-06-17,59.0,59.0,55.0,57.0,311800,0,0
2021-06-18,58.0,58.0,54.0,56.0,358000,0,0
2021-06-21,58.0,58.0,53.0,55.0,426500,0,0
